district,latitude,longitude,population_density,theft,robbery,molestation,cruelty_by_husband,pocso,rape,dacoity,murder,weighted_crime_score,safety_index,hour_of_day,is_night,is_weekend,speed,route_deviation,severity
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7153,14,0,1,20,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6358,14,0,1,20,1,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.935,14,0,0,40,0,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.8415,14,0,0,40,0,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.748,14,0,0,40,0,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7948,14,0,0,40,1,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7153,14,0,0,40,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6358,14,0,1,40,1,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.8882,14,0,0,60,0,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7994,14,0,0,60,0,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7106,14,0,0,60,0,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.755,14,0,1,60,1,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6795,14,0,0,60,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.604,14,0,0,60,1,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.8415,14,0,0,80,0,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7574,14,0,1,80,0,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6732,14,0,0,80,0,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7153,14,0,0,80,1,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6437,14,0,1,80,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.5722,14,0,1,80,1,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.935,18,0,1,20,0,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.8415,18,0,0,20,0,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.748,18,0,0,20,0,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7948,18,0,1,20,1,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7153,18,0,0,20,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6358,18,0,1,20,1,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.935,18,0,0,40,0,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.8415,18,0,0,40,0,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.748,18,0,0,40,0,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7948,18,0,0,40,1,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7153,18,0,0,40,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6358,18,0,0,40,1,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.8882,18,0,1,60,0,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7994,18,0,0,60,0,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7106,18,0,0,60,0,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.755,18,0,1,60,1,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6795,18,0,0,60,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.604,18,0,0,60,1,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.8415,18,0,1,80,0,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7574,18,0,0,80,0,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6732,18,0,1,80,0,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7153,18,0,1,80,1,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6437,18,0,1,80,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.5722,18,0,0,80,1,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7948,22,1,0,20,0,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7153,22,1,0,20,0,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6358,22,1,0,20,0,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6755,22,1,1,20,1,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.608,22,1,0,20,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.5404,22,1,0,20,1,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7948,22,1,1,40,0,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7153,22,1,0,40,0,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6358,22,1,0,40,0,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6755,22,1,0,40,1,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.608,22,1,1,40,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.5404,22,1,0,40,1,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.755,22,1,1,60,0,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6795,22,1,0,60,0,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.604,22,1,1,60,0,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6418,22,1,1,60,1,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.5776,22,1,0,60,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.5134,22,1,0,60,1,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7153,22,1,0,80,0,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6437,22,1,1,80,0,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.5722,22,1,0,80,0,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.608,22,1,0,80,1,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.5472,22,1,0,80,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.4864,22,1,0,80,1,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7948,2,1,0,20,0,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7153,2,1,0,20,0,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6358,2,1,0,20,0,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6755,2,1,1,20,1,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.608,2,1,0,20,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.5404,2,1,0,20,1,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7948,2,1,1,40,0,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7153,2,1,1,40,0,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6358,2,1,1,40,0,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6755,2,1,0,40,1,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.608,2,1,0,40,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.5404,2,1,0,40,1,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.755,2,1,1,60,0,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6795,2,1,0,60,0,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.604,2,1,0,60,0,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6418,2,1,0,60,1,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.5776,2,1,0,60,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.5134,2,1,0,60,1,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.7153,2,1,0,80,0,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.6437,2,1,0,80,0,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.5722,2,1,0,80,0,high
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.608,2,1,1,80,1,low
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.5472,2,1,1,80,1,medium
Koppal,13.02071581865456,77.60448765831649,1500,218.0,10.0,107.0,0,66.0,20.0,6.0,18.0,453.3,0.4864,2,1,1,80,1,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.8734,6,0,1,20,0,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7861,6,0,0,20,0,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6987,6,0,0,20,0,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7424,6,0,0,20,1,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6682,6,0,0,20,1,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.5939,6,0,0,20,1,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.8734,6,0,0,40,0,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7861,6,0,0,40,0,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6987,6,0,0,40,0,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7424,6,0,0,40,1,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6682,6,0,0,40,1,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.5939,6,0,1,40,1,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.8297,6,0,0,60,0,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7468,6,0,0,60,0,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6638,6,0,0,60,0,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7053,6,0,0,60,1,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6347,6,0,0,60,1,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.5642,6,0,0,60,1,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7861,6,0,0,80,0,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7075,6,0,0,80,0,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6288,6,0,1,80,0,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6682,6,0,1,80,1,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6013,6,0,0,80,1,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.5345,6,0,0,80,1,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.8734,10,0,1,20,0,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7861,10,0,0,20,0,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6987,10,0,0,20,0,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7424,10,0,0,20,1,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6682,10,0,1,20,1,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.5939,10,0,0,20,1,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.8734,10,0,0,40,0,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7861,10,0,1,40,0,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6987,10,0,0,40,0,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7424,10,0,0,40,1,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6682,10,0,1,40,1,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.5939,10,0,0,40,1,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.8297,10,0,0,60,0,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7468,10,0,0,60,0,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6638,10,0,0,60,0,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7053,10,0,0,60,1,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6347,10,0,0,60,1,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.5642,10,0,0,60,1,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7861,10,0,1,80,0,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7075,10,0,0,80,0,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6288,10,0,0,80,0,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6682,10,0,0,80,1,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6013,10,0,1,80,1,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.5345,10,0,0,80,1,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.8734,14,0,0,20,0,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7861,14,0,0,20,0,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6987,14,0,0,20,0,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7424,14,0,0,20,1,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6682,14,0,1,20,1,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.5939,14,0,0,20,1,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.8734,14,0,0,40,0,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7861,14,0,0,40,0,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6987,14,0,1,40,0,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7424,14,0,0,40,1,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6682,14,0,0,40,1,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.5939,14,0,0,40,1,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.8297,14,0,0,60,0,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7468,14,0,0,60,0,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6638,14,0,0,60,0,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7053,14,0,0,60,1,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6347,14,0,0,60,1,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.5642,14,0,0,60,1,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7861,14,0,0,80,0,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7075,14,0,0,80,0,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6288,14,0,1,80,0,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6682,14,0,1,80,1,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6013,14,0,1,80,1,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.5345,14,0,1,80,1,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.8734,18,0,0,20,0,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7861,18,0,1,20,0,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6987,18,0,0,20,0,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7424,18,0,0,20,1,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6682,18,0,0,20,1,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.5939,18,0,0,20,1,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.8734,18,0,1,40,0,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7861,18,0,0,40,0,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6987,18,0,0,40,0,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7424,18,0,1,40,1,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6682,18,0,0,40,1,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.5939,18,0,0,40,1,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.8297,18,0,1,60,0,low
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7468,18,0,0,60,0,medium
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.6638,18,0,0,60,0,high
Raichur,13.02344949121844,77.64046607787465,1500,568.0,18.0,178.0,0,92.0,20.0,6.0,39.0,883.1500000000001,0.7053,18,0,0,60,1,low
