traffic_id,city,date,hour,vehicle_count,congestion_level,average_speed_kmh,accident_count,weather_condition,timestamp
16271,Bengaluru,2025-03-09,19,251,High,27.89,2,Clear,2025-03-09T19:00:00
16272,Mumbai,2025-03-09,19,279,High,24.56,0,Cloudy,2025-03-09T19:00:00
16273,Delhi,2025-03-09,19,129,Medium,33.76,1,Cloudy,2025-03-09T19:00:00
16274,Chennai,2025-03-09,19,252,High,22.41,1,Cloudy,2025-03-09T19:00:00
16275,Lucknow,2025-03-09,19,124,High,32.02,0,Cloudy,2025-03-09T19:00:00
16276,Kolkata,2025-03-09,19,251,High,26.96,2,Rainy,2025-03-09T19:00:00
16277,Hyderabad,2025-03-09,19,67,High,22.04,1,Rainy,2025-03-09T19:00:00
16278,Ahmedabad,2025-03-09,19,289,High,31.39,0,Cloudy,2025-03-09T19:00:00
16279,Pune,2025-03-09,19,200,High,22.72,1,Cloudy,2025-03-09T19:00:00
16280,Jaipur,2025-03-09,19,52,High,29.07,1,Cloudy,2025-03-09T19:00:00
16281,Bengaluru,2025-03-09,20,148,Medium,36.09,1,Rainy,2025-03-09T20:00:00
16282,Mumbai,2025-03-09,20,177,Low,53.52,2,Rainy,2025-03-09T20:00:00
16283,Delhi,2025-03-09,20,283,Medium,52.9,0,Clear,2025-03-09T20:00:00
16284,Chennai,2025-03-09,20,183,Low,44.92,0,Clear,2025-03-09T20:00:00
16285,Lucknow,2025-03-09,20,94,Low,51.24,1,Cloudy,2025-03-09T20:00:00
16286,Kolkata,2025-03-09,20,151,Medium,51.83,2,Cloudy,2025-03-09T20:00:00
16287,Hyderabad,2025-03-09,20,126,Medium,52.89,2,Clear,2025-03-09T20:00:00
16288,Ahmedabad,2025-03-09,20,162,Medium,36.62,1,Clear,2025-03-09T20:00:00
16289,Pune,2025-03-09,20,98,Medium,38.0,0,Rainy,2025-03-09T20:00:00
16290,Jaipur,2025-03-09,20,208,Medium,43.53,2,Clear,2025-03-09T20:00:00
16291,Bengaluru,2025-03-09,21,126,Low,61.55,1,Clear,2025-03-09T21:00:00
16292,Mumbai,2025-03-09,21,65,Low,64.63,2,Cloudy,2025-03-09T21:00:00
16293,Delhi,2025-03-09,21,143,Low,58.38,1,Rainy,2025-03-09T21:00:00
16294,Chennai,2025-03-09,21,170,Low,67.73,2,Cloudy,2025-03-09T21:00:00
16295,Lucknow,2025-03-09,21,245,Low,61.12,0,Cloudy,2025-03-09T21:00:00
16296,Kolkata,2025-03-09,21,195,Low,69.54,2,Rainy,2025-03-09T21:00:00
16297,Hyderabad,2025-03-09,21,288,Low,65.9,0,Clear,2025-03-09T21:00:00
16298,Ahmedabad,2025-03-09,21,84,Low,69.33,2,Cloudy,2025-03-09T21:00:00
16299,Pune,2025-03-09,21,243,Medium,58.34,0,Clear,2025-03-09T21:00:00
16300,Jaipur,2025-03-09,21,196,Low,58.62,1,Cloudy,2025-03-09T21:00:00
16301,Bengaluru,2025-03-09,22,143,Low,64.92,1,Clear,2025-03-09T22:00:00
16302,Mumbai,2025-03-09,22,96,Medium,56.72,1,Rainy,2025-03-09T22:00:00
16303,Delhi,2025-03-09,22,218,Low,69.17,0,Clear,2025-03-09T22:00:00
16304,Chennai,2025-03-09,22,174,Low,54.01,1,Clear,2025-03-09T22:00:00
16305,Lucknow,2025-03-09,22,153,Low,68.55,1,Cloudy,2025-03-09T22:00:00
16306,Kolkata,2025-03-09,22,185,Low,61.03,2,Cloudy,2025-03-09T22:00:00
16307,Hyderabad,2025-03-09,22,58,Low,66.86,1,Clear,2025-03-09T22:00:00
16308,Ahmedabad,2025-03-09,22,242,Medium,58.43,0,Rainy,2025-03-09T22:00:00
16309,Pune,2025-03-09,22,80,Low,68.38,2,Clear,2025-03-09T22:00:00
16310,Jaipur,2025-03-09,22,265,Low,50.35,0,Clear,2025-03-09T22:00:00
16311,Bengaluru,2025-03-09,23,211,Low,54.11,0,Cloudy,2025-03-09T23:00:00
16312,Mumbai,2025-03-09,23,292,Low,66.89,1,Cloudy,2025-03-09T23:00:00
16313,Delhi,2025-03-09,23,74,Medium,62.81,1,Rainy,2025-03-09T23:00:00
16314,Chennai,2025-03-09,23,85,Medium,67.81,0,Cloudy,2025-03-09T23:00:00
16315,Lucknow,2025-03-09,23,58,Medium,55.68,1,Rainy,2025-03-09T23:00:00
16316,Kolkata,2025-03-09,23,265,Low,57.32,2,Clear,2025-03-09T23:00:00
16317,Hyderabad,2025-03-09,23,296,Low,67.7,0,Clear,2025-03-09T23:00:00
16318,Ahmedabad,2025-03-09,23,150,Low,56.48,2,Cloudy,2025-03-09T23:00:00
16319,Pune,2025-03-09,23,245,Medium,51.78,1,Rainy,2025-03-09T23:00:00
16320,Jaipur,2025-03-09,23,240,Medium,63.34,1,Cloudy,2025-03-09T23:00:00
16321,Bengaluru,2025-03-10,0,50,Low,67.69,1,Cloudy,2025-03-10T00:00:00
16322,Mumbai,2025-03-10,0,95,Low,52.59,1,Cloudy,2025-03-10T00:00:00
16323,Delhi,2025-03-10,0,130,Low,69.31,0,Clear,2025-03-10T00:00:00
16324,Chennai,2025-03-10,0,55,Low,57.15,2,Rainy,2025-03-10T00:00:00
16325,Lucknow,2025-03-10,0,189,Low,52.65,1,Rainy,2025-03-10T00:00:00
16326,Kolkata,2025-03-10,0,92,Low,63.1,1,Rainy,2025-03-10T00:00:00
16327,Hyderabad,2025-03-10,0,52,Low,69.89,1,Clear,2025-03-10T00:00:00
16328,Ahmedabad,2025-03-10,0,253,Low,53.37,0,Rainy,2025-03-10T00:00:00
16329,Pune,2025-03-10,0,131,Low,62.13,1,Clear,2025-03-10T00:00:00
16330,Jaipur,2025-03-10,0,172,Low,61.76,2,Clear,2025-03-10T00:00:00
16331,Bengaluru,2025-03-10,1,250,Low,64.35,1,Clear,2025-03-10T01:00:00
16332,Mumbai,2025-03-10,1,154,Low,63.14,0,Clear,2025-03-10T01:00:00
16333,Delhi,2025-03-10,1,187,Low,61.94,2,Cloudy,2025-03-10T01:00:00
16334,Chennai,2025-03-10,1,51,Low,53.34,2,Rainy,2025-03-10T01:00:00
16335,Lucknow,2025-03-10,1,55,Medium,58.78,2,Clear,2025-03-10T01:00:00
16336,Kolkata,2025-03-10,1,185,Low,51.27,2,Clear,2025-03-10T01:00:00
16337,Hyderabad,2025-03-10,1,285,Low,59.29,0,Clear,2025-03-10T01:00:00
16338,Ahmedabad,2025-03-10,1,102,Medium,56.63,2,Cloudy,2025-03-10T01:00:00
16339,Pune,2025-03-10,1,274,Low,52.66,2,Clear,2025-03-10T01:00:00
16340,Jaipur,2025-03-10,1,120,Low,64.26,2,Clear,2025-03-10T01:00:00
16341,Bengaluru,2025-03-10,2,294,Medium,51.9,0,Cloudy,2025-03-10T02:00:00
16342,Mumbai,2025-03-10,2,35,Low,58.09,2,Cloudy,2025-03-10T02:00:00
16343,Delhi,2025-03-10,2,286,Low,64.98,0,Rainy,2025-03-10T02:00:00
16344,Chennai,2025-03-10,2,155,Low,69.73,2,Clear,2025-03-10T02:00:00
16345,Lucknow,2025-03-10,2,171,Low,59.45,0,Clear,2025-03-10T02:00:00
16346,Kolkata,2025-03-10,2,38,Low,50.92,2,Clear,2025-03-10T02:00:00
16347,Hyderabad,2025-03-10,2,162,Low,50.12,0,Rainy,2025-03-10T02:00:00
16348,Ahmedabad,2025-03-10,2,121,Low,57.66,1,Cloudy,2025-03-10T02:00:00
16349,Pune,2025-03-10,2,128,Low,54.29,2,Cloudy,2025-03-10T02:00:00
16350,Jaipur,2025-03-10,2,146,Low,52.08,2,Clear,2025-03-10T02:00:00
16351,Bengaluru,2025-03-10,3,193,Low,69.17,2,Rainy,2025-03-10T03:00:00
16352,Mumbai,2025-03-10,3,261,Low,57.66,2,Cloudy,2025-03-10T03:00:00
16353,Delhi,2025-03-10,3,168,Low,66.76,0,Clear,2025-03-10T03:00:00
16354,Chennai,2025-03-10,3,117,Low,69.62,2,Cloudy,2025-03-10T03:00:00
16355,Lucknow,2025-03-10,3,70,Low,55.05,2,Cloudy,2025-03-10T03:00:00
16356,Kolkata,2025-03-10,3,236,Low,69.12,2,Clear,2025-03-10T03:00:00
16357,Hyderabad,2025-03-10,3,122,Medium,54.68,0,Clear,2025-03-10T03:00:00
16358,Ahmedabad,2025-03-10,3,73,Low,61.63,1,Clear,2025-03-10T03:00:00
16359,Pune,2025-03-10,3,278,Low,58.53,1,Rainy,2025-03-10T03:00:00
16360,Jaipur,2025-03-10,3,130,Medium,67.55,0,Cloudy,2025-03-10T03:00:00
16361,Bengaluru,2025-03-10,4,258,Low,62.06,0,Cloudy,2025-03-10T04:00:00
16362,Mumbai,2025-03-10,4,94,Medium,52.81,1,Rainy,2025-03-10T04:00:00
16363,Delhi,2025-03-10,4,93,Low,68.44,2,Rainy,2025-03-10T04:00:00
16364,Chennai,2025-03-10,4,235,Low,51.1,1,Rainy,2025-03-10T04:00:00
16365,Lucknow,2025-03-10,4,46,Medium,52.72,0,Cloudy,2025-03-10T04:00:00
16366,Kolkata,2025-03-10,4,43,Low,54.3,1,Clear,2025-03-10T04:00:00
16367,Hyderabad,2025-03-10,4,61,Medium,51.17,1,Clear,2025-03-10T04:00:00
16368,Ahmedabad,2025-03-10,4,290,Low,63.14,2,Cloudy,2025-03-10T04:00:00
16369,Pune,2025-03-10,4,249,Low,65.76,1,Cloudy,2025-03-10T04:00:00
16370,Jaipur,2025-03-10,4,94,Low,50.31,0,Clear,2025-03-10T04:00:00
16371,Bengaluru,2025-03-10,5,212,Medium,64.11,1,Cloudy,2025-03-10T05:00:00
16372,Mumbai,2025-03-10,5,131,Low,56.65,2,Cloudy,2025-03-10T05:00:00
16373,Delhi,2025-03-10,5,161,Low,63.12,1,Clear,2025-03-10T05:00:00
16374,Chennai,2025-03-10,5,268,Low,60.96,0,Cloudy,2025-03-10T05:00:00
16375,Lucknow,2025-03-10,5,166,Low,67.97,1,Clear,2025-03-10T05:00:00
16376,Kolkata,2025-03-10,5,105,Low,61.64,2,Cloudy,2025-03-10T05:00:00
16377,Hyderabad,2025-03-10,5,44,Low,57.8,2,Rainy,2025-03-10T05:00:00
16378,Ahmedabad,2025-03-10,5,215,Medium,57.08,0,Cloudy,2025-03-10T05:00:00
16379,Pune,2025-03-10,5,159,Low,56.89,2,Cloudy,2025-03-10T05:00:00
16380,Jaipur,2025-03-10,5,113,Medium,57.78,0,Rainy,2025-03-10T05:00:00
16381,Bengaluru,2025-03-10,6,233,Medium,41.18,1,Cloudy,2025-03-10T06:00:00
16382,Mumbai,2025-03-10,6,146,Medium,47.48,1,Rainy,2025-03-10T06:00:00
16383,Delhi,2025-03-10,6,82,Low,36.42,0,Clear,2025-03-10T06:00:00
16384,Chennai,2025-03-10,6,58,Low,49.9,2,Rainy,2025-03-10T06:00:00
16385,Lucknow,2025-03-10,6,82,Low,44.54,1,Clear,2025-03-10T06:00:00
16386,Kolkata,2025-03-10,6,136,Medium,36.18,0,Clear,2025-03-10T06:00:00
16387,Hyderabad,2025-03-10,6,270,Low,46.07,1,Cloudy,2025-03-10T06:00:00
16388,Ahmedabad,2025-03-10,6,172,Medium,42.21,0,Rainy,2025-03-10T06:00:00
16389,Pune,2025-03-10,6,247,Medium,49.82,1,Cloudy,2025-03-10T06:00:00
16390,Jaipur,2025-03-10,6,74,Medium,46.59,1,Rainy,2025-03-10T06:00:00
16391,Bengaluru,2025-03-10,7,47,High,26.62,0,Rainy,2025-03-10T07:00:00
16392,Mumbai,2025-03-10,7,170,High,25.05,0,Cloudy,2025-03-10T07:00:00
16393,Delhi,2025-03-10,7,259,High,17.31,0,Clear,2025-03-10T07:00:00
16394,Chennai,2025-03-10,7,199,High,33.41,2,Rainy,2025-03-10T07:00:00
16395,Lucknow,2025-03-10,7,88,Medium,20.67,0,Clear,2025-03-10T07:00:00
16396,Kolkata,2025-03-10,7,86,High,15.08,2,Clear,2025-03-10T07:00:00
16397,Hyderabad,2025-03-10,7,182,Medium,18.97,1,Cloudy,2025-03-10T07:00:00
16398,Ahmedabad,2025-03-10,7,277,High,22.71,0,Cloudy,2025-03-10T07:00:00
16399,Pune,2025-03-10,7,146,Medium,23.25,1,Clear,2025-03-10T07:00:00
16400,Jaipur,2025-03-10,7,123,High,21.52,1,Rainy,2025-03-10T07:00:00
16401,Bengaluru,2025-03-10,8,171,High,25.21,1,Clear,2025-03-10T08:00:00
16402,Mumbai,2025-03-10,8,218,Medium,15.47,2,Clear,2025-03-10T08:00:00
16403,Delhi,2025-03-10,8,268,Medium,32.57,0,Clear,2025-03-10T08:00:00
16404,Chennai,2025-03-10,8,211,High,15.57,2,Clear,2025-03-10T08:00:00
16405,Lucknow,2025-03-10,8,34,High,30.93,2,Cloudy,2025-03-10T08:00:00
16406,Kolkata,2025-03-10,8,39,High,24.47,1,Rainy,2025-03-10T08:00:00
16407,Hyderabad,2025-03-10,8,66,Medium,27.62,0,Cloudy,2025-03-10T08:00:00
16408,Ahmedabad,2025-03-10,8,219,Medium,27.44,1,Cloudy,2025-03-10T08:00:00
16409,Pune,2025-03-10,8,267,Medium,29.13,0,Rainy,2025-03-10T08:00:00
16410,Jaipur,2025-03-10,8,52,High,16.39,0,Rainy,2025-03-10T08:00:00
16411,Bengaluru,2025-03-10,9,186,High,30.51,2,Rainy,2025-03-10T09:00:00
16412,Mumbai,2025-03-10,9,209,High,23.72,1,Rainy,2025-03-10T09:00:00
16413,Delhi,2025-03-10,9,74,High,33.63,1,Clear,2025-03-10T09:00:00
16414,Chennai,2025-03-10,9,89,High,22.92,2,Clear,2025-03-10T09:00:00
16415,Lucknow,2025-03-10,9,282,High,26.91,0,Cloudy,2025-03-10T09:00:00
16416,Kolkata,2025-03-10,9,244,Medium,18.75,1,Rainy,2025-03-10T09:00:00
16417,Hyderabad,2025-03-10,9,68,High,28.14,2,Clear,2025-03-10T09:00:00
16418,Ahmedabad,2025-03-10,9,248,High,17.26,2,Clear,2025-03-10T09:00:00
16419,Pune,2025-03-10,9,115,High,19.47,2,Cloudy,2025-03-10T09:00:00
16420,Jaipur,2025-03-10,9,131,Medium,19.9,0,Clear,2025-03-10T09:00:00
16421,Bengaluru,2025-03-10,10,211,Medium,50.95,0,Rainy,2025-03-10T10:00:00
16422,Mumbai,2025-03-10,10,240,Medium,42.5,0,Cloudy,2025-03-10T10:00:00
16423,Delhi,2025-03-10,10,90,Medium,44.86,1,Rainy,2025-03-10T10:00:00
16424,Chennai,2025-03-10,10,298,Medium,49.64,1,Clear,2025-03-10T10:00:00
16425,Lucknow,2025-03-10,10,112,Low,37.69,2,Cloudy,2025-03-10T10:00:00
16426,Kolkata,2025-03-10,10,268,Medium,52.12,2,Clear,2025-03-10T10:00:00
16427,Hyderabad,2025-03-10,10,191,Medium,43.55,1,Cloudy,2025-03-10T10:00:00
16428,Ahmedabad,2025-03-10,10,76,Medium,36.5,2,Clear,2025-03-10T10:00:00
16429,Pune,2025-03-10,10,247,Medium,37.59,2,Rainy,2025-03-10T10:00:00
16430,Jaipur,2025-03-10,10,107,Low,51.46,2,Clear,2025-03-10T10:00:00
16431,Bengaluru,2025-03-10,11,207,Medium,69.18,1,Cloudy,2025-03-10T11:00:00
16432,Mumbai,2025-03-10,11,158,Low,65.88,1,Rainy,2025-03-10T11:00:00
16433,Delhi,2025-03-10,11,245,Medium,59.79,0,Rainy,2025-03-10T11:00:00
16434,Chennai,2025-03-10,11,75,Low,67.55,1,Clear,2025-03-10T11:00:00
16435,Lucknow,2025-03-10,11,216,Medium,56.58,0,Cloudy,2025-03-10T11:00:00
16436,Kolkata,2025-03-10,11,179,Low,68.78,0,Clear,2025-03-10T11:00:00
16437,Hyderabad,2025-03-10,11,128,Low,62.92,0,Rainy,2025-03-10T11:00:00
16438,Ahmedabad,2025-03-10,11,295,Low,69.85,1,Clear,2025-03-10T11:00:00
16439,Pune,2025-03-10,11,289,Medium,56.47,0,Cloudy,2025-03-10T11:00:00
16440,Jaipur,2025-03-10,11,82,Low,59.54,1,Clear,2025-03-10T11:00:00
16441,Bengaluru,2025-03-10,12,98,Low,50.15,1,Clear,2025-03-10T12:00:00
16442,Mumbai,2025-03-10,12,52,Low,61.57,0,Rainy,2025-03-10T12:00:00
16443,Delhi,2025-03-10,12,81,Low,63.48,2,Rainy,2025-03-10T12:00:00
16444,Chennai,2025-03-10,12,177,Low,68.6,2,Clear,2025-03-10T12:00:00
16445,Lucknow,2025-03-10,12,140,Low,51.67,0,Rainy,2025-03-10T12:00:00
16446,Kolkata,2025-03-10,12,249,Low,54.2,1,Clear,2025-03-10T12:00:00
16447,Hyderabad,2025-03-10,12,65,Medium,64.41,1,Rainy,2025-03-10T12:00:00
16448,Ahmedabad,2025-03-10,12,41,Low,68.26,2,Rainy,2025-03-10T12:00:00
16449,Pune,2025-03-10,12,288,Low,56.4,0,Rainy,2025-03-10T12:00:00
16450,Jaipur,2025-03-10,12,203,Low,60.39,2,Clear,2025-03-10T12:00:00
16451,Bengaluru,2025-03-10,13,49,Low,69.39,1,Rainy,2025-03-10T13:00:00
16452,Mumbai,2025-03-10,13,95,Low,50.34,2,Rainy,2025-03-10T13:00:00
16453,Delhi,2025-03-10,13,47,Low,55.34,2,Cloudy,2025-03-10T13:00:00
16454,Chennai,2025-03-10,13,165,Low,55.8,2,Rainy,2025-03-10T13:00:00
16455,Lucknow,2025-03-10,13,176,Low,61.27,2,Clear,2025-03-10T13:00:00
16456,Kolkata,2025-03-10,13,55,Low,67.34,0,Clear,2025-03-10T13:00:00
16457,Hyderabad,2025-03-10,13,157,Low,52.29,0,Cloudy,2025-03-10T13:00:00
16458,Ahmedabad,2025-03-10,13,119,Low,64.28,2,Clear,2025-03-10T13:00:00
16459,Pune,2025-03-10,13,255,Low,64.75,2,Clear,2025-03-10T13:00:00
16460,Jaipur,2025-03-10,13,180,Low,62.04,1,Clear,2025-03-10T13:00:00
16461,Bengaluru,2025-03-10,14,193,Low,64.38,0,Clear,2025-03-10T14:00:00
16462,Mumbai,2025-03-10,14,188,Low,61.28,0,Cloudy,2025-03-10T14:00:00
16463,Delhi,2025-03-10,14,156,Medium,64.81,2,Clear,2025-03-10T14:00:00
16464,Chennai,2025-03-10,14,125,Low,64.55,2,Clear,2025-03-10T14:00:00
16465,Lucknow,2025-03-10,14,75,Low,51.88,0,Rainy,2025-03-10T14:00:00
16466,Kolkata,2025-03-10,14,169,Low,62.61,2,Clear,2025-03-10T14:00:00
16467,Hyderabad,2025-03-10,14,264,Low,62.4,0,Clear,2025-03-10T14:00:00
16468,Ahmedabad,2025-03-10,14,148,Low,66.74,2,Rainy,2025-03-10T14:00:00
16469,Pune,2025-03-10,14,94,Low,61.07,2,Cloudy,2025-03-10T14:00:00
16470,Jaipur,2025-03-10,14,33,Low,66.45,2,Clear,2025-03-10T14:00:00
16471,Bengaluru,2025-03-10,15,282,Low,60.05,0,Clear,2025-03-10T15:00:00
16472,Mumbai,2025-03-10,15,200,Medium,51.74,0,Cloudy,2025-03-10T15:00:00
16473,Delhi,2025-03-10,15,278,Low,65.14,2,Rainy,2025-03-10T15:00:00
16474,Chennai,2025-03-10,15,87,Low,61.98,2,Cloudy,2025-03-10T15:00:00
16475,Lucknow,2025-03-10,15,215,Medium,63.94,2,Cloudy,2025-03-10T15:00:00
16476,Kolkata,2025-03-10,15,216,Low,64.65,1,Rainy,2025-03-10T15:00:00
16477,Hyderabad,2025-03-10,15,161,Low,66.09,1,Cloudy,2025-03-10T15:00:00
16478,Ahmedabad,2025-03-10,15,80,Low,53.62,2,Rainy,2025-03-10T15:00:00
16479,Pune,2025-03-10,15,192,Low,59.91,2,Rainy,2025-03-10T15:00:00
16480,Jaipur,2025-03-10,15,145,Low,55.15,1,Cloudy,2025-03-10T15:00:00
16481,Bengaluru,2025-03-10,16,138,Medium,49.01,1,Cloudy,2025-03-10T16:00:00
16482,Mumbai,2025-03-10,16,138,Medium,39.45,2,Clear,2025-03-10T16:00:00
16483,Delhi,2025-03-10,16,226,Medium,40.09,2,Rainy,2025-03-10T16:00:00
16484,Chennai,2025-03-10,16,143,Low,46.51,2,Cloudy,2025-03-10T16:00:00
16485,Lucknow,2025-03-10,16,245,Medium,38.08,1,Clear,2025-03-10T16:00:00
16486,Kolkata,2025-03-10,16,131,Medium,53.73,1,Clear,2025-03-10T16:00:00
16487,Hyderabad,2025-03-10,16,247,Low,47.59,2,Cloudy,2025-03-10T16:00:00
16488,Ahmedabad,2025-03-10,16,269,Low,42.33,2,Clear,2025-03-10T16:00:00
16489,Pune,2025-03-10,16,154,Medium,36.86,1,Clear,2025-03-10T16:00:00
16490,Jaipur,2025-03-10,16,194,Medium,52.06,2,Clear,2025-03-10T16:00:00
16491,Bengaluru,2025-03-10,17,111,Medium,22.4,2,Cloudy,2025-03-10T17:00:00
16492,Mumbai,2025-03-10,17,141,High,24.63,1,Rainy,2025-03-10T17:00:00
16493,Delhi,2025-03-10,17,237,High,21.59,0,Cloudy,2025-03-10T17:00:00
16494,Chennai,2025-03-10,17,166,High,31.82,2,Clear,2025-03-10T17:00:00
16495,Lucknow,2025-03-10,17,283,High,27.74,1,Clear,2025-03-10T17:00:00
16496,Kolkata,2025-03-10,17,127,High,29.67,2,Rainy,2025-03-10T17:00:00
16497,Hyderabad,2025-03-10,17,149,Medium,17.64,0,Clear,2025-03-10T17:00:00
16498,Ahmedabad,2025-03-10,17,126,Medium,19.64,2,Cloudy,2025-03-10T17:00:00
16499,Pune,2025-03-10,17,122,High,22.54,1,Clear,2025-03-10T17:00:00
16500,Jaipur,2025-03-10,17,42,High,26.87,1,Clear,2025-03-10T17:00:00
16501,Bengaluru,2025-03-10,18,249,High,29.84,0,Rainy,2025-03-10T18:00:00
16502,Mumbai,2025-03-10,18,213,Medium,21.14,1,Cloudy,2025-03-10T18:00:00
16503,Delhi,2025-03-10,18,65,Medium,18.64,0,Cloudy,2025-03-10T18:00:00
16504,Chennai,2025-03-10,18,232,High,34.88,0,Clear,2025-03-10T18:00:00
16505,Lucknow,2025-03-10,18,244,High,23.71,2,Rainy,2025-03-10T18:00:00
16506,Kolkata,2025-03-10,18,240,High,20.22,2,Cloudy,2025-03-10T18:00:00
16507,Hyderabad,2025-03-10,18,212,Medium,32.23,0,Rainy,2025-03-10T18:00:00
16508,Ahmedabad,2025-03-10,18,165,High,25.69,0,Cloudy,2025-03-10T18:00:00
16509,Pune,2025-03-10,18,239,Medium,21.6,2,Rainy,2025-03-10T18:00:00
16510,Jaipur,2025-03-10,18,200,High,19.77,2,Cloudy,2025-03-10T18:00:00
16511,Bengaluru,2025-03-10,19,83,Medium,19.34,2,Rainy,2025-03-10T19:00:00
16512,Mumbai,2025-03-10,19,257,Medium,20.86,2,Rainy,2025-03-10T19:00:00
16513,Delhi,2025-03-10,19,30,High,29.23,0,Cloudy,2025-03-10T19:00:00
16514,Chennai,2025-03-10,19,220,Medium,32.54,2,Cloudy,2025-03-10T19:00:00
16515,Lucknow,2025-03-10,19,241,High,27.65,1,Cloudy,2025-03-10T19:00:00
16516,Kolkata,2025-03-10,19,198,Medium,29.0,2,Cloudy,2025-03-10T19:00:00
16517,Hyderabad,2025-03-10,19,168,High,21.66,1,Cloudy,2025-03-10T19:00:00
16518,Ahmedabad,2025-03-10,19,165,High,18.92,2,Rainy,2025-03-10T19:00:00
16519,Pune,2025-03-10,19,63,High,30.11,2,Clear,2025-03-10T19:00:00
16520,Jaipur,2025-03-10,19,154,High,21.67,0,Cloudy,2025-03-10T19:00:00
16521,Bengaluru,2025-03-10,20,299,Medium,42.04,0,Rainy,2025-03-10T20:00:00
16522,Mumbai,2025-03-10,20,165,Medium,44.16,1,Cloudy,2025-03-10T20:00:00
16523,Delhi,2025-03-10,20,182,Medium,52.68,2,Rainy,2025-03-10T20:00:00
16524,Chennai,2025-03-10,20,87,Medium,41.49,0,Cloudy,2025-03-10T20:00:00
16525,Lucknow,2025-03-10,20,262,Medium,41.06,1,Rainy,2025-03-10T20:00:00
16526,Kolkata,2025-03-10,20,185,Medium,44.39,1,Cloudy,2025-03-10T20:00:00
16527,Hyderabad,2025-03-10,20,266,Low,49.94,1,Clear,2025-03-10T20:00:00
16528,Ahmedabad,2025-03-10,20,122,Medium,43.3,2,Clear,2025-03-10T20:00:00
16529,Pune,2025-03-10,20,272,Medium,51.82,1,Cloudy,2025-03-10T20:00:00
16530,Jaipur,2025-03-10,20,101,Low,35.22,2,Cloudy,2025-03-10T20:00:00
16531,Bengaluru,2025-03-10,21,256,Low,64.76,0,Cloudy,2025-03-10T21:00:00
16532,Mumbai,2025-03-10,21,198,Low,64.44,1,Cloudy,2025-03-10T21:00:00
16533,Delhi,2025-03-10,21,249,Low,52.05,2,Clear,2025-03-10T21:00:00
16534,Chennai,2025-03-10,21,224,Medium,56.01,0,Clear,2025-03-10T21:00:00
16535,Lucknow,2025-03-10,21,246,Low,51.16,1,Cloudy,2025-03-10T21:00:00
16536,Kolkata,2025-03-10,21,232,Medium,59.31,1,Clear,2025-03-10T21:00:00
16537,Hyderabad,2025-03-10,21,130,Low,63.43,2,Rainy,2025-03-10T21:00:00
16538,Ahmedabad,2025-03-10,21,178,Low,57.48,0,Rainy,2025-03-10T21:00:00
16539,Pune,2025-03-10,21,282,Low,69.35,1,Clear,2025-03-10T21:00:00
16540,Jaipur,2025-03-10,21,209,Medium,51.51,1,Cloudy,2025-03-10T21:00:00
16541,Bengaluru,2025-03-10,22,198,Low,61.03,1,Clear,2025-03-10T22:00:00
16542,Mumbai,2025-03-10,22,41,Medium,64.36,1,Rainy,2025-03-10T22:00:00
16543,Delhi,2025-03-10,22,134,Low,63.29,0,Rainy,2025-03-10T22:00:00
16544,Chennai,2025-03-10,22,30,Low,68.44,2,Clear,2025-03-10T22:00:00
16545,Lucknow,2025-03-10,22,125,Medium,62.94,1,Clear,2025-03-10T22:00:00
16546,Kolkata,2025-03-10,22,221,Low,51.04,1,Cloudy,2025-03-10T22:00:00
16547,Hyderabad,2025-03-10,22,93,Medium,57.99,2,Rainy,2025-03-10T22:00:00
16548,Ahmedabad,2025-03-10,22,230,Low,60.91,1,Rainy,2025-03-10T22:00:00
16549,Pune,2025-03-10,22,55,Medium,59.02,0,Cloudy,2025-03-10T22:00:00
16550,Jaipur,2025-03-10,22,97,Low,51.68,2,Clear,2025-03-10T22:00:00
16551,Bengaluru,2025-03-10,23,113,Medium,60.06,2,Clear,2025-03-10T23:00:00
16552,Mumbai,2025-03-10,23,58,Low,54.37,0,Clear,2025-03-10T23:00:00
16553,Delhi,2025-03-10,23,235,Low,69.19,1,Cloudy,2025-03-10T23:00:00
16554,Chennai,2025-03-10,23,192,Medium,53.69,1,Cloudy,2025-03-10T23:00:00
16555,Lucknow,2025-03-10,23,145,Low,67.84,1,Cloudy,2025-03-10T23:00:00
16556,Kolkata,2025-03-10,23,299,Medium,62.11,2,Clear,2025-03-10T23:00:00
16557,Hyderabad,2025-03-10,23,34,Low,64.07,0,Clear,2025-03-10T23:00:00
16558,Ahmedabad,2025-03-10,23,71,Low,68.28,1,Clear,2025-03-10T23:00:00
16559,Pune,2025-03-10,23,219,Low,60.9,0,Rainy,2025-03-10T23:00:00
16560,Jaipur,2025-03-10,23,284,Medium,68.48,0,Rainy,2025-03-10T23:00:00
16561,Bengaluru,2025-03-11,0,89,Medium,58.02,0,Clear,2025-03-11T00:00:00
16562,Mumbai,2025-03-11,0,170,Low,62.46,2,Rainy,2025-03-11T00:00:00
16563,Delhi,2025-03-11,0,122,Medium,61.1,0,Rainy,2025-03-11T00:00:00
16564,Chennai,2025-03-11,0,41,Low,58.67,2,Cloudy,2025-03-11T00:00:00
16565,Lucknow,2025-03-11,0,269,Low,52.47,0,Clear,2025-03-11T00:00:00
